run_id,Acidobacteria,Actinobacteria,Bacteroidetes,Candidatus_Cloacimonetes,Candidatus_Melainabacteria,Chlamydiae,Chloroflexi,Cyanobacteria,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Lentisphaerae,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Unassigned,Verrucomicrobia,phenotype
SRR2145385,0,0.008413939,0.506426395,0,,,0,0,0,0.000331257,0.244202995,0.00046376,6.63E-05,0,0,0,0.048959852,0,0,0,0.190605539,0.000530012,1
SRR2145386,0.000841043,0.246005046,0.069386039,0,,,0,0,0,0,0.536164844,0.000420521,0.001261564,0,0,0,0.004205214,0,0.000420521,0,0.140033642,0.001261564,1
SRR2145387,0,0.179566229,0.11255341,0,,,0,0.000108172,5.41E-05,0.000108172,0.597165882,0.00043269,0.000324517,0,0,0,0.002055276,0,0,0,0.106225323,0.001406242,1
SRR2145388,0,0.098851832,0.153307818,0,,,0.000109349,0.000109349,0,0.000109349,0.634882449,0.000437397,0.000328048,0,0,0,0.013668671,0,0,0,0.097867687,0.000328048,1
SRR2145389,0.000339098,0.062394032,0.18311292,0,,,0,0,0,0.000339098,0.588674127,0,0.000339098,0,0,0,0.037978976,0,0,0,0.125127162,0.00169549,1
SRR2145390,0,0.1251081,0.165081195,0,,,0,0.000480446,0,9.61E-05,0.611031037,0.000864803,0,0,0,0,0.003843567,0,0,0.000288268,0.092822139,0.000384357,1
SRR2145391,0,0.37953629,0.014112903,0,,,0,0,0,0,0.475302419,0.001512097,0.001008065,0,0,0,0.025705645,0.000504032,0,0,0.101310484,0.001008065,1
SRR2145392,0,0.033447881,0.004963727,0,,,0,0,7.64E-05,7.64E-05,0.716227568,0.002825506,0.001603666,0,0,0,0.060862925,0,0,0,0.179534173,0.000381825,1
SRR2145393,0,0.003938811,0.002931208,0,,,0,9.16E-05,0,0,0.705047174,0.000458001,0.000183201,0,0,0,0.072364203,0,0,9.16E-05,0.214802601,9.16E-05,1
SRR2145394,0,0.030627678,0.031005798,0,,,0,0,0,0.000378119,0.780312579,0.000378119,0.000378119,0.00012604,0,0,0.015376859,0,0,0,0.120998235,0.020418452,1
SRR2145395,0,0.04622871,0.414760746,0,,,0,0,0,0.000324412,0.227899432,0.000486618,0,0,0,0,0.012652068,0,0,0,0.156690998,0.140957015,1
SRR2145396,0,0.024854745,0.300193673,0,,,0.000322789,0,0,0,0.272433828,0.000322789,0,0,0,0,0.112007747,0,0,0,0.28954164,0,1
SRR2145397,0,0.028187646,0.34588379,0,,,0.000712323,0,0,0.000203521,0.189986771,0.000508802,0.00010176,0,0,0,0.211051186,0,0,0,0.223058919,0.000305281,1
SRR2145398,0,0.051089588,0.108151735,0,,,0.000887813,0.000161421,0,0.000161421,0.537046005,0.000968523,0,0,0,0,0.172397094,0,0,8.07E-05,0.128329298,0.000726392,1
SRR2145399,0,0.050231125,0.034360555,0,,,0,0.000154083,0.000154083,0.000308166,0.846224961,0.001540832,0,0,0,0,0.00431433,0,0,0.000154083,0.060862866,0.001694915,1
SRR2145401,0,0.051929244,0.002482673,0,,,0,0,0,0,0.080376539,0.000103445,0,0,0,0,0.492914037,0,0,0,0.372090618,0.000103445,1
SRR2145402,0,0.098067633,0.003864734,0,,,0,0,0,0,0.165700483,0,0,0,0,0,0.444444444,0,0,0,0.287922705,0,1
SRR2145403,0,0.260869565,0.144927536,0,,,0,0,0,0,0.260869565,0.028985507,0,0,0,0,0.086956522,0,0,0,0.217391304,0,1
SRR2145404,0,0.00332668,0.577986883,0,,,0,0,0,0,0.145423439,0.0095048,0,0,0.000190096,0,0.045813136,0,0,0,0.190381142,0.027373824,1
SRR2145405,0,0.004713376,0.464203822,0,,,0,6.37E-05,0,0,0.178789809,0.012866242,0,0,6.37E-05,0,0.034904459,0,0,0,0.204012739,0.100382166,1
SRR2145406,0,0.00073185,0.668618267,0,,,0,0,0,0,0.0625,0.005854801,0,0,0,0,0.021809133,0,0,0,0.222043326,0.018442623,1
SRR2145407,0,0.003804865,0.587036282,0,,,0,0.000135888,0,0,0.11645604,0.015219459,0,0,0,0,0.030031254,0,0,0,0.234814513,0.012501699,1
SRR2145408,0,0.025905548,0.29481889,0,,,0,0.000229253,0,0.000382088,0.573972184,0.00061134,7.64E-05,7.64E-05,0,0,0.003820877,7.64E-05,0,0,0.098578634,0.001451933,1
SRR2145409,0.00017059,0.035823951,0.293244626,0,,,0,0.00017059,0,0.000511771,0.52081201,0.00017059,0.000511771,0,0,0,0.004605937,0,0,0,0.14090754,0.003070624,1
SRR2145410,0,0.020191425,0.399370657,0,,,0.000131113,0.000131113,0,0.000131113,0.400419562,0.000655566,0,0,0,0,0.008784581,0,0,0,0.168611512,0.001573358,1
SRR2145411,0,0.029554656,0.278340081,0,,,0,0.000607287,0,0.000202429,0.592105263,0.000404858,0,0,0,0,0.0048583,0.000202429,0,0,0.091295547,0.00242915,1
SRR2145412,0,0.011503491,0.000401869,0,,,0,0,0,0,0.042145979,0,0,0,0,0,0.389460994,0,0,0,0.556336967,0,1
SRR2145413,0,0.228571429,0.013919414,0,,,0,0,0,0,0.263736264,0.000732601,0.000732601,0,0,0,0.166300366,0,0,0,0.325274725,0.000732601,1
SRR2145415,0,0.03531025,0.54885156,0,,,0,0,0,0,0.191806651,0.000857045,0,0,0,0,0.029310936,0,0,0,0.193863558,0,1
